sample_id,source_git_sha,scenario_hash,state_seed,geometry,canonical_geometry,snapshot_frame,shot_window_elapsed,observation_tactical16,bt_action,surface_authority,action_class_world,action_class_canonical,raw_residual,requested_correction,applied_correction,damage_pure,damage_candidate,damage_delta,cone_delta,first_damage_delta,contamination,ownship_crash,target_crash,label_confidence,label_reason
lateral_right_e03__yaw_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7102,lateral_right,lateral,380,3,"[0.9185722470283508,-0.24345554411411285,-0.9933722019195557,-0.30087605118751526,-0.36157846450805664,1.0,0.05595983937382698,0.0003083251940552145,0.045813415199518204,0.010340905748307705,0.09505525976419449,0.006683073006570339,0.015782508999109268,1.0,-1.0,0.3031719923019409]","[1.0,-0.3419637978076935,-0.7702078819274902,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.0,0.047407734522206736]}",yaw_neg,yaw_pos,"[0.0,0.0,-0.19867990911006927,0.0]","[0.0,0.0,-0.02483498863875866,0.0]","[0.0,0.0,-0.001177370548248291,0.0]",1.0052332340402508,1.0052413142520058,8.080211755023825e-06,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
lateral_right_e06__roll_pos,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7103,lateral_right,lateral,383,6,"[0.8878055214881897,-0.25056666135787964,-0.9917555451393127,-0.29967570304870605,-0.3620274066925049,1.0,0.05573751777410507,0.00016755574324633926,0.04633892700076103,0.010102846659719944,0.09313216805458069,0.00887507013976574,0.009652103297412395,1.0,-1.0,0.3060128688812256]","[1.0,-0.23848257958889008,-1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.0,0.0]}",roll_pos,roll_neg,"[0.19867990911006927,0.0,0.0,0.0]","[0.02483498863875866,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",1.0052332340402508,1.0052332340402508,0.0,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
lateral_right_e06__roll_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7103,lateral_right,lateral,383,6,"[0.8878055214881897,-0.25056666135787964,-0.9917555451393127,-0.29967570304870605,-0.3620274066925049,1.0,0.05573751777410507,0.00016755574324633926,0.04633892700076103,0.010102846659719944,0.09313216805458069,0.00887507013976574,0.009652103297412395,1.0,-1.0,0.3060128688812256]","[1.0,-0.23848257958889008,-1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[1.0000000750008455,0.0,0.0]}",roll_neg,roll_pos,"[-0.19867990911006927,0.0,0.0,0.0]","[-0.02483498863875866,0.0,0.0,0.0]","[-0.02483499050140381,0.0,0.0,0.0]",1.0052332340402508,1.0052332340402508,0.0,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
lateral_right_e06__pitch_pos,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7103,lateral_right,lateral,383,6,"[0.8878055214881897,-0.25056666135787964,-0.9917555451393127,-0.29967570304870605,-0.3620274066925049,1.0,0.05573751777410507,0.00016755574324633926,0.04633892700076103,0.010102846659719944,0.09313216805458069,0.00887507013976574,0.009652103297412395,1.0,-1.0,0.3060128688812256]","[1.0,-0.23848257958889008,-1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,1.0000000750008455,0.0]}",pitch_pos,pitch_pos,"[0.0,0.19867990911006927,0.0,0.0]","[0.0,0.02483498863875866,0.0,0.0]","[0.0,0.02483499050140381,0.0,0.0]",1.0052332340402508,1.002756828977996,-0.0024764050622547717,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
lateral_right_e06__pitch_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7103,lateral_right,lateral,383,6,"[0.8878055214881897,-0.25056666135787964,-0.9917555451393127,-0.29967570304870605,-0.3620274066925049,1.0,0.05573751777410507,0.00016755574324633926,0.04633892700076103,0.010102846659719944,0.09313216805458069,0.00887507013976574,0.009652103297412395,1.0,-1.0,0.3060128688812256]","[1.0,-0.23848257958889008,-1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.8145484840341575,0.0]}",pitch_neg,pitch_neg,"[0.0,-0.19867990911006927,0.0,0.0]","[0.0,-0.02483498863875866,0.0,0.0]","[0.0,-0.02022930234670639,0.0,0.0]",1.0052332340402508,1.0017120712275234,-0.0035211628127274075,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
lateral_right_e06__yaw_pos,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7103,lateral_right,lateral,383,6,"[0.8878055214881897,-0.25056666135787964,-0.9917555451393127,-0.29967570304870605,-0.3620274066925049,1.0,0.05573751777410507,0.00016755574324633926,0.04633892700076103,0.010102846659719944,0.09313216805458069,0.00887507013976574,0.009652103297412395,1.0,-1.0,0.3060128688812256]","[1.0,-0.23848257958889008,-1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.0,1.0000000750008455]}",yaw_pos,yaw_neg,"[0.0,0.0,0.19867990911006927,0.0]","[0.0,0.0,0.02483498863875866,0.0]","[0.0,0.0,0.02483499050140381,0.0]",1.0052332340402508,1.0046344990569573,-0.0005987349832934363,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
lateral_right_e06__yaw_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,14612674813611AD69D0503E3A8C40813B6F6B2E1C6D642EF0249E230BB65B14,7103,lateral_right,lateral,383,6,"[0.8878055214881897,-0.25056666135787964,-0.9917555451393127,-0.29967570304870605,-0.3620274066925049,1.0,0.05573751777410507,0.00016755574324633926,0.04633892700076103,0.010102846659719944,0.09313216805458069,0.00887507013976574,0.009652103297412395,1.0,-1.0,0.3060128688812256]","[1.0,-0.23848257958889008,-1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.0,0.0]}",yaw_neg,yaw_pos,"[0.0,0.0,-0.19867990911006927,0.0]","[0.0,0.0,-0.02483498863875866,0.0]","[0.0,0.0,-0.0,0.0]",1.0052332340402508,1.0052332340402508,0.0,0.0,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
vertical_high_e00__roll_pos,281fa2170ec14dcb626ac9632cd2cc75df316745,16AC818CB054ACF4DEF3E422D788B41A36432B5D0BD2E6F6EDF6E0BA4261EEF2,7101,vertical_high,vertical,500,0,"[0.5850889086723328,-0.3823778033256531,-0.9865944385528564,-0.30104750394821167,-0.34289973974227905,1.0,0.051112230867147446,0.004680581856518984,0.06439849734306335,0.013425126671791077,0.042016930878162384,-0.006614907644689083,0.023366298526525497,1.0,-1.0,0.2710682153701782]","[-1.0,-0.4024730622768402,1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[1.0000000750008455,0.0,0.0]}",roll_pos,roll_pos,"[0.19867990911006927,0.0,0.0,0.0]","[0.02483498863875866,0.0,0.0,0.0]","[0.02483499050140381,0.0,0.0,0.0]",1.0000831540069997,1.0005047767752964,0.0004216227682967144,0.033333333333333215,-0.01666666666666572,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
vertical_high_e00__roll_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,16AC818CB054ACF4DEF3E422D788B41A36432B5D0BD2E6F6EDF6E0BA4261EEF2,7101,vertical_high,vertical,500,0,"[0.5850889086723328,-0.3823778033256531,-0.9865944385528564,-0.30104750394821167,-0.34289973974227905,1.0,0.051112230867147446,0.004680581856518984,0.06439849734306335,0.013425126671791077,0.042016930878162384,-0.006614907644689083,0.023366298526525497,1.0,-1.0,0.2710682153701782]","[-1.0,-0.4024730622768402,1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.12184577381109972,0.0,0.0]}",roll_neg,roll_neg,"[-0.19867990911006927,0.0,0.0,0.0]","[-0.02483498863875866,0.0,0.0,0.0]","[-0.003026038408279419,0.0,0.0,0.0]",1.0000831540069997,1.0013838450111792,0.0013006910041795106,0.016666666666666607,0.0,CLEAN,False,False,0.0,MEANINGFUL_ACTION_BUT_DATASET_GATE_FAILED
vertical_high_e00__pitch_pos,281fa2170ec14dcb626ac9632cd2cc75df316745,16AC818CB054ACF4DEF3E422D788B41A36432B5D0BD2E6F6EDF6E0BA4261EEF2,7101,vertical_high,vertical,500,0,"[0.5850889086723328,-0.3823778033256531,-0.9865944385528564,-0.30104750394821167,-0.34289973974227905,1.0,0.051112230867147446,0.004680581856518984,0.06439849734306335,0.013425126671791077,0.042016930878162384,-0.006614907644689083,0.023366298526525497,1.0,-1.0,0.2710682153701782]","[-1.0,-0.4024730622768402,1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,1.0000000750008455,0.0]}",pitch_pos,pitch_pos,"[0.0,0.19867990911006927,0.0,0.0]","[0.0,0.02483498863875866,0.0,0.0]","[0.0,0.02483499050140381,0.0,0.0]",1.0000831540069997,1.0021233633672444,0.002040209360244738,0.016666666666666607,0.0,CLEAN,False,False,0.0,MEANINGFUL_ACTION_BUT_DATASET_GATE_FAILED
vertical_high_e00__pitch_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,16AC818CB054ACF4DEF3E422D788B41A36432B5D0BD2E6F6EDF6E0BA4261EEF2,7101,vertical_high,vertical,500,0,"[0.5850889086723328,-0.3823778033256531,-0.9865944385528564,-0.30104750394821167,-0.34289973974227905,1.0,0.051112230867147446,0.004680581856518984,0.06439849734306335,0.013425126671791077,0.042016930878162384,-0.006614907644689083,0.023366298526525497,1.0,-1.0,0.2710682153701782]","[-1.0,-0.4024730622768402,1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.6347909572680431,0.0]}",pitch_neg,pitch_neg,"[0.0,-0.19867990911006927,0.0,0.0]","[0.0,-0.02483498863875866,0.0,0.0]","[0.0,-0.015765026211738586,0.0,0.0]",1.0000831540069997,1.0011013812300198,0.0010182272230201406,0.0,0.0,CLEAN,False,False,0.0,MEANINGFUL_ACTION_BUT_DATASET_GATE_FAILED
vertical_high_e00__yaw_pos,281fa2170ec14dcb626ac9632cd2cc75df316745,16AC818CB054ACF4DEF3E422D788B41A36432B5D0BD2E6F6EDF6E0BA4261EEF2,7101,vertical_high,vertical,500,0,"[0.5850889086723328,-0.3823778033256531,-0.9865944385528564,-0.30104750394821167,-0.34289973974227905,1.0,0.051112230867147446,0.004680581856518984,0.06439849734306335,0.013425126671791077,0.042016930878162384,-0.006614907644689083,0.023366298526525497,1.0,-1.0,0.2710682153701782]","[-1.0,-0.4024730622768402,1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.0,0.09482226912108434]}",yaw_pos,yaw_pos,"[0.0,0.0,0.19867990911006927,0.0]","[0.0,0.0,0.02483498863875866,0.0]","[0.0,0.0,0.0023549099763234458,0.0]",1.0000831540069997,1.000985544054582,0.0009023900475824131,0.016666666666666607,0.0,CLEAN,False,False,0.0,EXCLUDED_SIGNAL_GATE_FAILED
vertical_high_e00__yaw_neg,281fa2170ec14dcb626ac9632cd2cc75df316745,16AC818CB054ACF4DEF3E422D788B41A36432B5D0BD2E6F6EDF6E0BA4261EEF2,7101,vertical_high,vertical,500,0,"[0.5850889086723328,-0.3823778033256531,-0.9865944385528564,-0.30104750394821167,-0.34289973974227905,1.0,0.051112230867147446,0.004680581856518984,0.06439849734306335,0.013425126671791077,0.042016930878162384,-0.006614907644689083,0.023366298526525497,1.0,-1.0,0.2710682153701782]","[-1.0,-0.4024730622768402,1.0,1.0]","{""applied_to_requested_ratio_mean_axis"":[0.0,0.0,1.0000000750008455]}",yaw_neg,yaw_neg,"[0.0,0.0,-0.19867990911006927,0.0]","[0.0,0.0,-0.02483498863875866,0.0]","[0.0,0.0,-0.02483499050140381,0.0]",1.0000831540069997,1.0014287256645444,0.0013455716575447862,0.016666666666666607,0.0,CLEAN,False,False,0.0,MEANINGFUL_ACTION_BUT_DATASET_GATE_FAILED
